state,district,taluka,season,N,P,K,temperature,humidity,ph,rainfall,label,avg_price,yield_per_hectare
Mizoram,Mizoram_District_8,Mizoram_District_8_Taluka_1,Kharif,133,55,56,24.437237127798124,82.59936090923853,6.452701926605764,1396.8058383501905,cotton,114.63211776645419,1378.9327208152663
Mizoram,Mizoram_District_8,Mizoram_District_8_Taluka_2,Summer,76,28,59,24.786340506877288,71.20980503947406,6.1198628593852025,680.2700778746785,wheat,21.921053307351485,2234.389309459859
Mizoram,Mizoram_District_8,Mizoram_District_8_Taluka_3,Summer,66,38,50,30.192405675977618,63.51981764219862,6.574981350060767,1116.9130536270902,groundnut,119.78670249135722,957.1923924715261
Mizoram,Mizoram_District_8,Mizoram_District_8_Taluka_4,Rabi,115,59,57,35.41804743267849,51.04162061530476,7.479139588469575,496.3812849936867,sugarcane,80.3429858494767,924.3240700339436
Mizoram,Mizoram_District_8,Mizoram_District_8_Taluka_5,Rabi,71,35,23,35.909512115047875,82.51790526197684,7.951635478906347,1761.98565269852,cotton,73.42817452283175,2347.2887792291085
Mizoram,Mizoram_District_8,Mizoram_District_8_Taluka_6,Summer,139,56,45,29.244763856768543,86.22035603584939,7.363575667414938,824.6639765848906,rice,59.76498583230128,2340.41078622625
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_1,Kharif,107,56,32,22.167949604323397,40.60689984083794,7.741476551563693,1659.597552010305,soybean,67.70061263577291,1010.1872200940832
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_2,Kharif,107,31,24,20.339205620807306,81.56103314036943,7.1856311982121275,210.91191200408446,wheat,111.25577718786599,2658.6229749000795
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_3,Summer,78,57,24,20.107869479017268,53.54180188478329,5.66711804954419,213.88993476209384,sugarcane,82.30931273139058,1213.5853031853057
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_4,Rabi,81,45,34,22.74516975269381,64.85654017421064,6.047737056750289,1774.3576930917982,wheat,35.36808239388375,2154.839432873631
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_5,Kharif,60,46,21,27.52182779768672,71.14879378934454,6.9587413374108955,798.8214106374585,banana,28.706470331296714,1876.7793987087452
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_6,Rabi,68,20,50,33.03127263553819,47.9426038079828,6.354185099878207,456.89980449308206,soybean,48.05581171728396,2970.204458004941
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_7,Kharif,109,49,49,34.8338019192353,66.76985505120452,7.2696480006840964,548.0065067847142,banana,75.42147153188827,1572.8906258080826
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_8,Summer,82,55,32,23.33613350623322,66.78961309078062,7.5817907285939015,646.0804202522231,soybean,86.08312985270523,828.4611630057832
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_9,Kharif,75,43,52,22.67380071276092,88.13260701137136,7.128984785284484,675.1535317625126,rice,119.81591533168718,2612.0797084729065
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_10,Kharif,64,58,23,25.61453939915548,77.75927549097679,5.5460038867004515,416.99353520735315,groundnut,118.2090317524288,2806.475607473266
Mizoram,Mizoram_District_9,Mizoram_District_9_Taluka_11,Kharif,53,44,55,33.045158529476524,85.06273985514659,6.268137452822028,944.8320085026392,maize,92.48646153403777,1683.3195810439197
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_1,Rabi,90,24,27,23.722418156475744,64.66074217977967,6.624336252674935,1032.9121709918095,sugarcane,92.09456736708259,1810.5336903445461
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_2,Kharif,74,58,56,28.11681724918118,72.2348359175559,7.77409480576664,1332.0845298243519,soybean,117.53808739674118,2485.499851231136
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_3,Summer,117,52,41,18.9938416700555,53.319745831048486,7.295976224009037,1112.1497113413197,soybean,42.982042052504454,1030.8552807316896
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_4,Rabi,128,41,56,35.132302566282426,60.44985927047564,5.555553601900956,1218.0916361925051,wheat,30.327616553190033,1373.3783293415663
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_5,Kharif,103,24,44,30.54977753280266,49.001115343204226,5.99813093318645,1679.8795435424272,maize,26.325403087429237,1602.7087405049049
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_6,Summer,59,36,20,25.1048572202071,69.80656940641309,7.945392189092056,1796.0040055699153,cotton,39.62320462190441,2959.275060055784
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_7,Rabi,50,20,22,22.329417265792408,71.6920932427478,5.570542851844493,745.8910582533858,rice,72.30609089730518,1201.3387080760501
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_8,Rabi,74,42,43,36.36456111393214,89.82770540879405,7.863419937030006,1367.071989206811,rice,111.10257371566158,1962.7028404607058
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_9,Summer,71,50,20,20.432242299144022,53.28476532807419,7.5900075970215735,1645.9982891894258,cotton,21.862768852439235,2265.6344848822196
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_10,Rabi,113,40,52,23.100035160538397,51.9638731441553,7.5757407781731185,1418.004404149173,rice,36.10842469171115,1028.0720980609208
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_11,Rabi,75,55,54,20.94827532968855,50.99927475690556,5.528097456663442,563.5126635003251,sugarcane,80.6249086794015,2222.9213680132407
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_12,Summer,111,21,43,27.52610537389724,40.699024254258326,5.53226049249379,1258.0973600790298,groundnut,55.36052762364859,940.0330147361803
Mizoram,Mizoram_District_10,Mizoram_District_10_Taluka_13,Summer,80,38,34,37.78299821333345,53.0253224630116,6.540653982123416,1289.8063221188852,soybean,50.83817068597352,1598.0211098659283
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_1,Rabi,132,26,54,19.400548769997215,73.20393689210366,6.820160914021436,1524.2038069794314,groundnut,61.68697833644374,2622.3177414040406
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_2,Rabi,73,56,48,20.080013516609213,53.929152364957545,6.150212840341116,1695.3396502669434,cotton,24.498113774550806,864.2198490878297
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_3,Kharif,95,22,46,32.49045677157848,65.72599991441716,5.780298125406747,1242.5481703691596,cotton,80.4374136892273,2789.262689934944
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_4,Summer,55,33,33,26.536568152286414,58.24892702343734,6.5215203497992595,614.7090387002644,groundnut,89.31321751936011,1830.557613155606
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_5,Kharif,52,46,55,37.158321736807856,61.239258334927385,7.980774319708386,1384.6304480125943,sugarcane,76.75373675354186,2829.4483743181554
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_6,Summer,98,59,48,37.112883612555926,61.30557181800678,5.966754961395768,1021.341931242253,maize,25.913941201559226,2964.2766960515846
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_7,Kharif,73,39,34,32.69991000528843,43.63460029593982,5.603699657236131,362.82527448218485,rice,104.27216600431593,1913.4313275961338
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_8,Summer,139,58,30,31.9102095291655,72.64365464850799,6.299632597324275,589.0681176411665,sugarcane,75.18341943372664,2846.65959395326
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_9,Summer,80,54,46,25.808002635714914,42.32847349312186,6.7766046213226465,401.6102186138781,rice,95.00340979469038,1772.3237816850412
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_10,Summer,94,42,51,32.38110795553732,54.59259829582948,5.622220573762963,1644.4016239585244,sugarcane,117.51633799147685,1269.4143457416476
Mizoram,Mizoram_District_11,Mizoram_District_11_Taluka_11,Kharif,64,38,34,33.34023388036843,50.496371363974646,6.724059578525436,342.8574382686973,maize,81.54768902618886,1661.2977969498234
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_1,Kharif,99,48,35,18.000962477886233,86.58988272329992,6.875958088270933,1192.542182499199,rice,57.90302616459803,933.4125703936857
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_2,Summer,119,59,49,29.64663244468018,48.55612109902833,7.783906389598258,1290.6039973756428,groundnut,36.2145003568245,2003.8027805494696
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_3,Rabi,85,42,21,30.608529294273144,80.34058418740359,7.915776772231032,927.3537711275521,cotton,82.90303313512473,1113.373794431358
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_4,Kharif,108,45,38,37.75107657723131,72.1179911858389,7.7174693946799735,520.5589821577645,maize,46.609609240954825,1769.6486808174686
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_5,Summer,88,51,58,29.33505830225605,52.85999651699365,6.784000946592798,1396.9913710963715,banana,59.206805305237246,1755.4418927466536
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_6,Kharif,84,50,51,33.38484758350913,53.81048163326045,6.103898768041003,1541.6595036761566,cotton,88.64341319025404,2432.3267516914448
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_7,Summer,132,50,45,27.540998754337643,79.69522000663454,7.075111801603383,958.5009986472123,banana,70.00651918869167,2914.8479465100168
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_8,Kharif,88,55,30,24.64508636378768,41.58137253423249,6.5826363794037315,1248.1460973558176,maize,76.54427335151183,2553.854457753271
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_9,Rabi,50,42,43,32.89134390420633,60.95157085420637,6.7149712364147645,1484.0032541847045,banana,61.78174517811243,1414.2565857213904
Mizoram,Mizoram_District_12,Mizoram_District_12_Taluka_10,Summer,69,52,51,27.516631900025825,82.36578705954497,6.6850789559223,1090.876316339853,rice,91.24507647119775,1947.9367047378248
Mizoram,Mizoram_District_13,Mizoram_District_13_Taluka_1,Kharif,97,53,49,37.541037189084705,88.71568435026427,5.81616344540617,1433.9786665885597,wheat,36.258631176311354,1158.2307208248183
Mizoram,Mizoram_District_13,Mizoram_District_13_Taluka_2,Rabi,50,47,23,22.671417960934743,63.42149702476253,7.789891488664194,1137.4995675000107,wheat,65.87240538305794,1775.421160645653
Mizoram,Mizoram_District_13,Mizoram_District_13_Taluka_3,Rabi,118,25,41,27.30217912471862,58.32634293410149,5.816726522262981,468.72672698786283,wheat,47.48850916073995,2535.8238547206265
Mizoram,Mizoram_District_13,Mizoram_District_13_Taluka_4,Kharif,101,38,28,23.99926901762982,68.95702503567196,7.850547760789627,1350.9160860875522,maize,52.644944175136935,1711.8945553056901
Mizoram,Mizoram_District_13,Mizoram_District_13_Taluka_5,Rabi,128,29,55,26.461747397078085,45.218204977219735,6.376219556549782,459.0189173705392,rice,64.68941600565762,2803.135221850414
Mizoram,Mizoram_District_14,Mizoram_District_14_Taluka_1,Rabi,134,35,58,37.97558575708612,52.53205590875416,7.838920426915251,618.2218892816409,cotton,79.68282213652402,2101.3224834918037
Mizoram,Mizoram_District_14,Mizoram_District_14_Taluka_2,Kharif,110,39,23,18.67688741666006,80.52965804385047,5.822262634704094,1354.9115795368707,banana,51.57675592251705,2686.8236671288114
Mizoram,Mizoram_District_14,Mizoram_District_14_Taluka_3,Summer,105,43,56,21.428662823563766,58.5813809219201,7.825598727607634,907.8225873719308,groundnut,64.90447262464816,2820.129105028218
Mizoram,Mizoram_District_14,Mizoram_District_14_Taluka_4,Rabi,66,21,45,20.696180040027627,80.74789837464513,6.962912966258369,1437.0656253716108,soybean,115.42388633182937,2511.7984924672296
Mizoram,Mizoram_District_14,Mizoram_District_14_Taluka_5,Kharif,63,46,28,22.651370821466625,88.11308325689495,6.751692687013691,836.5728291796097,banana,33.19222084234685,2878.896054009143
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_1,Rabi,116,22,53,26.20124896957141,46.202174961718214,5.525652571011238,1355.1193655592397,groundnut,49.797455234664426,1150.152434988898
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_2,Summer,88,38,44,24.983108029357037,54.54752127760645,7.003732382437353,1440.5263695254812,cotton,81.72662871336426,2225.908270302474
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_3,Kharif,134,52,39,37.94764987650739,59.607832762061435,7.308000356816384,1115.8630047567956,banana,26.38286895906579,2920.614739288825
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_4,Rabi,122,31,48,24.152946492376827,53.96273904572265,6.670490112327553,1660.5981487623415,banana,73.57966461869441,1476.8027378201973
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_5,Kharif,132,36,29,19.075502558974314,78.96133255411277,7.102715709899146,745.1829691376206,maize,112.99828176615765,1523.0632884319796
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_6,Kharif,75,34,41,24.807734198169676,77.0879738445482,7.692098515187965,793.1417018331372,groundnut,113.12776061382758,943.6742486738466
Mizoram,Mizoram_District_15,Mizoram_District_15_Taluka_7,Rabi,90,43,32,25.79095027797876,59.46619608632605,6.074893460767464,544.8246373645486,banana,58.73584897079607,2175.117860534806
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_1,Summer,86,32,43,34.7168604973631,72.89317528024849,5.661306027744112,825.7102066422717,banana,115.40204523357757,1846.5046983225127
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_2,Summer,86,35,55,33.586133023768625,56.13311832486703,6.575058968362525,967.1716444987165,rice,25.861897061358047,2427.799165495542
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_3,Rabi,75,56,32,23.030627808299517,54.460044374550236,6.4182737140217,920.5551189285255,soybean,96.89094395474751,2699.269430157866
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_4,Rabi,69,43,27,25.216007865183386,49.15617298922589,7.736196561916939,436.9405408642564,banana,36.78814283769029,1248.3260199899291
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_5,Kharif,133,20,35,33.91871676108709,67.02619294694244,7.417928325429521,1085.8768666873775,rice,98.52675610088865,987.0713977042619
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_6,Summer,95,32,51,25.1623243300854,61.18858733897609,6.295641944082802,1799.2290102647248,maize,30.73452911679098,905.626104340224
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_7,Rabi,110,42,35,26.919222319523662,66.7135243300956,7.940453499320637,1771.5547580866432,maize,21.52224714914908,2341.7654588642763
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_8,Summer,122,35,37,36.79966570781653,67.26310636234287,7.038235297721351,1693.4582872828018,soybean,99.18963623947994,1495.4397593047106
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_9,Kharif,122,23,47,37.942704500025016,80.21609707170606,7.3244818302958095,923.2203947103636,rice,68.24993748657461,2611.762427158744
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_10,Summer,95,39,21,33.07914988024201,83.38705293358474,6.478475066174999,221.71131184642547,sugarcane,69.81684156873453,1080.2272715612721
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_11,Rabi,97,38,38,33.019465193342114,75.54283367331405,6.009546700462208,1555.0774689756724,groundnut,55.402559334774,1524.431342448093
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_12,Summer,119,31,30,22.772484874927937,80.16563781920905,6.485390450334864,933.6935716650432,banana,63.24833881994421,2181.719968530935
Mizoram,Mizoram_District_16,Mizoram_District_16_Taluka_13,Kharif,70,52,58,18.11277247000775,60.78111049617756,6.592044551576885,1494.6639615590352,banana,40.48872286917754,1835.0229617587252
Mizoram,Mizoram_District_17,Mizoram_District_17_Taluka_1,Summer,107,20,55,29.301031725808066,70.75616448258086,6.75559493422057,227.0892004122528,sugarcane,21.46240430100174,1523.8232700762815
Mizoram,Mizoram_District_17,Mizoram_District_17_Taluka_2,Kharif,126,52,32,37.60124630774568,87.55685232208933,7.748397999190436,453.39823567862345,wheat,24.10877829674252,1656.7936586535707
Mizoram,Mizoram_District_17,Mizoram_District_17_Taluka_3,Kharif,127,56,41,29.83502013328308,57.86394650520221,7.396802168766939,296.95631433998955,sugarcane,64.01159075767737,1420.405652737644
Mizoram,Mizoram_District_17,Mizoram_District_17_Taluka_4,Kharif,129,28,32,19.859466268916005,85.43594640074551,6.183244666822441,1189.794696652889,banana,63.813757136956674,1089.0918179720202
Mizoram,Mizoram_District_17,Mizoram_District_17_Taluka_5,Summer,63,29,52,27.229859229831852,87.9820105882794,5.962556942469398,452.7907690346691,soybean,66.59817820381514,2131.880294251153
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_1,Kharif,135,52,37,35.37178283122003,82.84439771026784,7.539378968642787,298.2448308725697,soybean,101.3418916430681,1234.5965547694288
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_2,Summer,96,51,34,21.502812677722996,88.42053943455755,6.032846188397608,505.4988549612249,wheat,39.72019988510333,2134.220107386243
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_3,Kharif,112,56,41,27.8335458581692,82.82412249390765,5.983561277606731,587.01543677246,rice,20.925392021696346,2947.793571072495
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_4,Rabi,92,25,54,18.935200276223323,66.9052829279616,6.08722541492955,681.8648592020148,soybean,42.38099250955307,2419.653149081496
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_5,Rabi,112,26,52,19.623891816406488,84.48694881152099,6.945766623619322,1720.9991508325065,soybean,86.58506094929947,2633.7515727981945
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_6,Summer,117,32,51,18.473087461966255,86.9819595774789,7.109986182135495,346.60237519886596,soybean,89.36002228467437,2291.4425294151206
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_7,Rabi,71,50,54,27.521892895064163,55.89154732089557,6.400685750309668,735.1689729984906,cotton,25.31853414671495,2780.340453184842
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_8,Kharif,121,39,36,35.569716955138205,70.15271339662408,6.632813517259012,556.1169780618161,rice,99.77065734873767,1042.3380070751791
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_9,Rabi,56,28,56,30.315247353460364,50.89967405421849,7.430499138023345,564.0581300253322,cotton,58.43176354583717,2674.6090397035
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_10,Rabi,136,23,29,23.499182207938063,86.89942638610282,7.133288061922866,1752.7626343068519,cotton,34.900230483109326,1410.758019900559
Mizoram,Mizoram_District_18,Mizoram_District_18_Taluka_11,Summer,54,59,37,33.37421817534828,88.27785428820219,6.3472705082093075,1236.9769404655551,maize,42.28663098924406,2912.385965180333
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_1,Kharif,136,44,23,22.57174117409634,61.53338447664201,7.1943414989519585,499.59511830195777,maize,67.04463138736311,1087.2613277306077
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_2,Summer,121,53,45,36.81870952250629,75.66837767820351,7.490754741058203,1647.3456253650693,soybean,95.5192259625745,2241.5921845548028
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_3,Rabi,125,50,58,22.61595309789313,75.30619739579116,6.484234883493771,390.027860704992,cotton,62.16937137181817,1040.9805309502167
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_4,Summer,111,35,56,30.41105317189762,73.29828091535165,7.45457318785828,492.48004839300955,sugarcane,59.25076905514027,1086.7682546574647
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_5,Rabi,130,51,43,25.137103062759135,54.75036306219285,7.39283297929593,568.9590957602929,cotton,97.2322045226366,1804.1974870306024
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_6,Kharif,99,42,52,32.98585823328874,43.64913573654754,7.148867487731599,1345.6218254925498,maize,76.20819014360728,2105.54909551122
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_7,Summer,139,51,49,28.647694261488954,89.56520297055555,6.829612708397947,1117.7217404032258,cotton,90.04759013215406,2815.714433289073
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_8,Summer,79,35,26,27.118465474007504,82.6173900476319,7.559780318641573,1627.0839650016894,rice,48.018480127421725,2554.059248000386
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_9,Kharif,68,42,27,28.831050947523227,80.39808653818804,7.9021903377998335,1596.620559936505,maize,83.02381571061616,1760.4564712789002
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_10,Rabi,129,56,57,32.53881887877313,40.59384953707664,5.7912669545568525,1678.0980319325681,maize,23.83490509254073,859.584040622057
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_11,Summer,126,59,30,37.68522588831569,67.11450695056834,7.156039365202896,646.1122179947147,maize,114.80525429208718,2882.425444850464
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_12,Summer,120,22,35,33.37623312476434,44.51848742562391,7.442184780547054,1101.1761102002877,soybean,62.36219177212697,2294.498204444729
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_13,Summer,133,49,47,37.921538315931954,64.48929890306331,6.049378160960169,1011.9238347789708,groundnut,88.57331015524998,1041.7040512026142
Mizoram,Mizoram_District_19,Mizoram_District_19_Taluka_14,Rabi,107,45,48,22.407790091609094,62.992862387272794,6.318107822500121,1774.3775818310305,banana,78.14047702136574,2946.9371962695477
Mizoram,Mizoram_District_20,Mizoram_District_20_Taluka_1,Kharif,74,21,43,22.0908791508987,65.18435178473669,7.277777835126436,1438.9766178905409,maize,76.70249127226106,1673.9122474008504
Mizoram,Mizoram_District_20,Mizoram_District_20_Taluka_2,Kharif,139,34,47,31.842299931726178,59.92351224294277,5.570358202614786,350.6104003787369,groundnut,26.928490144422582,1910.1532422188168
Mizoram,Mizoram_District_20,Mizoram_District_20_Taluka_3,Kharif,54,56,31,31.805194835861617,43.05168592866189,7.643336612307192,1506.5075355827805,rice,69.8717136208005,2554.123988625659
Mizoram,Mizoram_District_20,Mizoram_District_20_Taluka_4,Summer,120,49,58,24.2802942048967,45.92704684878241,6.637216122682078,1083.2068478165083,maize,72.18128787475204,1922.9207216395646
Mizoram,Mizoram_District_20,Mizoram_District_20_Taluka_5,Summer,54,51,49,22.432145134847907,73.19500460581455,6.5868793155999725,295.47817653937153,wheat,108.1323959803288,1361.3417452596354
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_1,Summer,132,21,50,25.330235111178112,49.952221235967826,6.058634530460633,595.3406156851385,sugarcane,94.18821683231694,2302.4631549385613
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_2,Rabi,67,53,57,21.430196459604854,57.34011098940019,7.925254410828904,1449.260553567668,soybean,69.68160805399847,901.1613152140188
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_3,Summer,132,24,24,31.341364365035748,57.69630975221909,6.934637082255578,815.3051990905996,sugarcane,102.28555236452407,1360.5618138495397
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_4,Kharif,88,43,59,21.941270680886323,47.99343276185589,6.682459416630334,1420.2758783624865,rice,97.41436197415636,1054.302092860835
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_5,Summer,65,56,35,33.89871273581588,42.2331516928716,6.526808924906071,709.2421045495773,soybean,27.573283745947556,2373.534505666499
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_6,Summer,119,49,59,29.856235918786183,69.35555635290166,6.823829709860513,387.1811770918207,cotton,44.85023275022735,1288.423175403506
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_7,Summer,124,43,41,19.09527555051651,43.99497004759468,6.112797642930859,608.0951239511598,soybean,71.24061434601495,939.8936934247304
Mizoram,Mizoram_District_21,Mizoram_District_21_Taluka_8,Kharif,71,30,55,20.925850054423798,54.78932712467599,5.539686054484619,1459.1447871479304,maize,28.5535359299462,1451.9265524020843
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_1,Summer,104,41,42,19.784857323576674,68.90460603966126,7.124860084704054,1026.750006311992,banana,20.099186446962708,2712.2401937425757
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_2,Kharif,66,57,21,26.36215445572843,56.8650248920011,5.671364497752079,866.0580860027046,rice,44.51480198974512,1676.282125429443
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_3,Kharif,112,54,39,34.995633974804605,79.88519651498842,7.966974863925207,1315.4312806566163,groundnut,66.24668731004188,2894.0423579169787
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_4,Kharif,81,42,30,36.356541075143895,84.19221520921714,7.604901703084486,1713.2660351067261,soybean,87.62628928342468,1915.2642132663702
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_5,Summer,51,40,47,27.02490106730897,60.02023686050185,7.794314522728089,774.6725618716639,soybean,97.58293517147361,1490.585616967856
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_6,Kharif,123,47,28,24.570702331924117,45.12740629623233,6.162131000456201,409.6456092996783,soybean,62.30169524388131,2282.047279201188
Mizoram,Mizoram_District_22,Mizoram_District_22_Taluka_7,Rabi,98,20,38,22.038674492817762,74.82177682744783,7.666766325473683,585.937343195407,banana,110.53932329290053,1794.1414860320506
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_1,Rabi,65,44,28,36.29379642288955,67.05869150690526,6.757985181447414,665.0593941572216,groundnut,25.813859996603476,1589.635105340662
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_2,Summer,76,58,56,27.29910047235461,72.6729139102698,6.677668694362852,429.56112661474356,rice,66.95022322743341,2040.924681356334
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_3,Rabi,54,44,52,36.83210673811989,71.04832138835793,7.617677844227842,594.5708218883769,sugarcane,26.89096956031822,2194.664392429274
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_4,Summer,65,35,32,21.572838618369055,81.18016166076964,5.760311906093484,947.0838211845195,cotton,86.41437572413672,1016.3120676023204
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_5,Summer,97,35,37,19.934659007051206,80.07004346235843,6.8495535079292145,450.9658437897155,soybean,39.479378363760176,1709.3529811273938
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_6,Rabi,69,53,41,23.81018825556378,70.42595491051952,6.393421697872797,1440.0400890071894,maize,71.59390064656841,2029.1333207565826
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_7,Summer,136,30,21,21.379140822026372,56.31871026591887,6.257616870796467,373.01115574300013,cotton,118.8487145033841,2194.9028884323475
Nagaland,Nagaland_District_1,Nagaland_District_1_Taluka_8,Rabi,103,54,46,29.430318420471526,82.33789652936723,7.054686402455001,1214.5221673939977,sugarcane,92.89654270978811,2233.145586831237
Nagaland,Nagaland_District_2,Nagaland_District_2_Taluka_1,Kharif,50,55,35,31.867248734022517,74.34151978757745,6.78703322545493,1588.6766537361823,rice,114.18474940884477,1873.4993468783857
Nagaland,Nagaland_District_2,Nagaland_District_2_Taluka_2,Summer,115,27,33,20.491107767989785,72.68662500630717,6.239309762379187,1416.4339894445338,groundnut,118.0479849010547,807.2199363185798
Nagaland,Nagaland_District_2,Nagaland_District_2_Taluka_3,Summer,103,21,56,20.26538166317845,72.9645736394107,7.8140236208923435,1750.7934947377444,cotton,96.38577581141384,2102.2628931538547
Nagaland,Nagaland_District_2,Nagaland_District_2_Taluka_4,Summer,62,31,49,35.16108358012691,55.147904059781816,6.052294417939726,1272.3186661039078,soybean,88.45883976530838,2125.3575622989692
Nagaland,Nagaland_District_2,Nagaland_District_2_Taluka_5,Kharif,87,23,57,29.935564552167072,54.04130343306279,7.037360904144761,332.851759220109,rice,52.02300409685218,1755.7810926837328
